agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
PWD,04.24,"125 mm thick brick pavement/flooring with 10 hole machine made ceramic bricks with cement sand (F.M. 1.2) mortar (1:4) on minimum 12 mm thick cement sand (F.M. 1.2) mortar (1:4) including cutting the bricks as per requirement, cleaning and racking out joints, finishing with flush pointing with cement sand (F.M. 1.2) mortar (1:2) and curing for at least 7 days etc. including cost of water, washing and screening of sand (F.M. 1.2), electricity and other charges etc. all complete and accepted by the Engineer-in- charge. (Cement: CEM-II/B-M)",sqm,2082.0,2072.0,2034.0,2034.0
PWD,04.25,"75 mm thick cement concrete (1:3:6) flooring with cement, best quality coarse sand and 19 mm downgraded picked jhama brick chips including breaking of chips, screening, mixing, laying, compacting, washing and screening of sand (F.M 1.2) and curing at least for 7 days etc. including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM-II/B-M)",sqm,702.0,702.0,680.0,680.0
PWD,04.26,"25 mm thick artificial patent stone (1:2:4) flooring with cement, best quality coarse sand (50% quantity of Sylhet sand or coarse sand of equivalent F.M. 2.2 and 50% best quality local sand of FM 1.2) and 12 mm down well graded brick chips including breaking chips, screening, laying the concrete in alternate panels, compacting and finishing the top with neat cement and curing at least for 7 days in all floors including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM-II/B-M) In ground floor",sqm,536.0,531.0,511.0,511.0
PWD,04.27,"38 mm thick artificial patent stone (1:2:4) flooring with cement, best quality coarse sand (50% quantity of Sylhet sand or coarse sand of equivalent F.M. 2.2 and 50% best quality local sand of FM 1.2) and 12 mm down well graded brick chips including breaking chips, screening, laying the concrete in alternate panels, compacting and finishing the top with neat cement and curing at least for 7 days in all floors including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM-II/B-M) In ground floor",sqm,667.0,661.0,638.0,638.0
PWD,04.28,"25 mm thick artificial patent stone (1:2:4) flooring with cement, best quality coarse sand (50% quantity of Sylhet sand or coarse sand of equivalent F.M. 2.2 and 50% best quality local sand of FM 1.2) and 12 mm down well graded stone chips, laying the concrete in alternate panels, compacting and finishing the top with neat cement and curing at least for 7 days in all floors including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM-II/B-M) In ground floor",sqm,591.0,588.0,562.0,557.0
PWD,04.29,"38 mm thick artificial patent stone (1:2:4) flooring with cement, best quality coarse sand (50% quantity of Sylhet sand or coarse sand of equivalent F.M. 2.2 and 50% best quality local sand of FM 1.2) and 12 mm down well graded stone chips, laying the concrete in alternate panels, compacting and finishing the top with neat cement and curing at least for 7 days in all floors including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. Cement: (CEM-II/B-M) In ground floor",sqm,749.0,746.0,715.0,707.0
PWD,04.30,"25 mm thick artificial patent stone (1:1.5:3) flooring with cement, best quality coarse sand (50% quantity of Sylhet sand or coarse sand of equivalent F.M. 2.2 and 50% best quality local sand of FM 1.2) and 12 mm down well graded stone chips, laying the concrete in alternate panels, compacting and finishing the top with neat cement and curing at least for 7 days in all floors including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge. (Cement: CEM-II/B-M) In ground floor",sqm,613.0,610.0,584.0,579.0
PWD,04.31,"38 mm thick artificial patent stone (1:1.5:3) flooring with cement, best quality coarse sand (50% quantity of Sylhet sand or coarse sand of equivalent F.M. 2.2 and 50% best quality local sand of FM 1.2) and 12 mm down well graded stone chips, laying the concrete in alternate panels, compacting and finishing the top with neat cement and curing at least for 7 days in all floors including cost of water, electricity and other charges etc. all complete and accepted by the Engineer-in-charge.(Cement: CEM-II/B-M) In ground floor",sqm,782.0,779.0,748.0,740.0
PWD,04.32,Added cost for each additional floor above ground floor for patent stone works.,sqm,25.0,25.0,23.0,23.0
PWD,05.1.1,With Indian chips and glass strip using 100% white cement In ground floor,s q m,2194.0,2179.0,2117.0,2117.0
PWD,05.1.2,With Indian chips and glass strip using 100% grey cement In ground floor,s q m,1913.0,1899.0,1837.0,1837.0
PWD,05.1.3,With Pakistani chips and glass strip using 100% white cement In ground floor,sqm,2227.0,2213.0,2150.0,2150.0
PWD,05.1.4,With Pakistani chips without glass strip using 100% grey cement In ground floor,sqm,1664.0,1651.0,1597.0,1597.0
PWD,05.1.5,With Indian chips without glass strip using 100% grey cement In ground floor,sqm,1631.0,1618.0,1564.0,1564.0
PWD,05.1.6,With Pakistani chips without glass strip using 100% white cement In ground floor,sqm,1945.0,1931.0,1878.0,1878.0
PWD,05.2.1,With Indian chips and glass strip In ground floor,sqm,2283.0,2269.0,2207.0,2207.0
PWD,05.2.2,With Pakistani chips and glass strip In ground floor,sqm,2320.0,2306.0,2244.0,2243.0
PWD,05.2.3,With Indian chips without glass strip In ground floor,sqm,2001.0,1987.0,1934.0,1934.0
PWD,05.2.4,With Pakistani chips without glass strip In ground floor,sqm,2038.0,2024.0,1971.0,1971.0
PWD,05.3.1,With Indian chips and glass strip In ground floor,sqm,2054.0,2039.0,1977.0,1977.0
PWD,05.3.2,With Pakistani chips and glass strip In ground floor,sqm,2087.0,2072.0,2010.0,2010.0
PWD,05.3.3,With Indian chips without glass strip In ground floor,sqm,1771.0,1758.0,1705.0,1705.0
PWD,05.3.4,With Pakistani chips without glass strip In ground floor,sqm,1804.0,1791.0,1738.0,1738.0
PWD,05.4.1,With Indian chips and glass strip In ground floor,s q m,2126.0,2111.0,2049.0,2049.0
PWD,05.4.2,With Pakistani chips and glass strip In ground floor,s q m,2163.0,2148.0,2086.0,2086.0
PWD,05.4.3,With Indian chips without glass strip In ground floor,sqm,1844.0,1830.0,1777.0,1777.0
PWD,05.4.4,With Pakistani chips without glass strip In ground floor,sqm,1881.0,1867.0,1814.0,1814.0
PWD,05.5.1,With Indian chips In ground floor,s q m,2217.0,2184.0,2109.0,2109.0
PWD,05.5.2,With Pakistani chips In ground floor,s q m,2251.0,2217.0,2142.0,2142.0
PWD,05.6.1,With Indian chips In ground floor,s q m,2077.0,2044.0,1968.0,1968.0
PWD,05.6.2,With Pakistani chips In ground floor,s q m,2110.0,2077.0,2001.0,2001.0
PWD,05.6.3,With Indian chips using 100% grey cement In ground floor,s q m,1937.0,1904.0,1828.0,1828.0
PWD,05.7.1,With Indian chips and glass strip In ground floor,sqm,2279.0,2264.0,2202.0,2202.0
PWD,05.7.2,With Pakistani chips and glass strip In ground floor,sqm,2312.0,2297.0,2235.0,2235.0
PWD,05.7.3,With Indian chips without glass strip In ground floor,sqm,1716.0,1702.0,1649.0,1649.0
PWD,05.7.4,With Pakistani chips without glass strip In ground floor,sqm,1889.0,1875.0,1822.0,1822.0
PWD,05.8.1,With Indian chips and glass strip In ground floor,sqm,2368.0,2353.0,2291.0,2291.0
PWD,05.8.2,With Pakistani chips and glass strip In ground floor,sqm,2405.0,2390.0,2328.0,2328.0
PWD,05.8.3,With Indian chips without glass strip In ground floor,sqm,2085.0,2072.0,2019.0,2019.0
PWD,05.8.4,With Pakistani chips without glass strip In ground floor,sqm,2122.0,2109.0,2056.0,2056.0
PWD,05.9.1,With Indian chips In ground floor,sqm,2302.0,2269.0,2193.0,2193.0
PWD,05.9.2,With Pakistani chips In ground floor,sqm,2335.0,2302.0,2226.0,2226.0
PWD,05.10.1,200 mm x 200 mm x 20 mm (finished) mosaic terrazzo tiles flooring with Indian chips In ground floor,sqm,2007.0,1998.0,1958.0,1957.0
PWD,05.10.2,200 mm x 200 mm x 20 mm (finished) mosaic terrazzo tiles flooring with Pakistani chips In ground floor,sqm,2039.0,2030.0,1989.0,1989.0
PWD,05.11,Added cost for mosaic and terrazzo tiles work above ground floor (Item no.: 5.1 to 5.10).,sqm,18.0,18.0,17.0,17.0
PWD,06.1.1,GP (homogeneous) 300 mm x 300 mm floor tiles,sqm,1347.0,1340.0,1314.0,1314.0
PWD,06.1.2,GP (homogeneous) 400 mm x 400 mm floor tiles,sqm,1486.0,1479.0,1453.0,1453.0
PWD,06.1.3,GP (homogeneous) 300 mm x 600 mm floor tiles,sqm,1611.0,1604.0,1577.0,1577.0
PWD,06.1.4,GP (homogeneous) 600 mm x 600 mm floor tiles,sqm,1652.0,1645.0,1619.0,1619.0
PWD,06.1.5,GP (homogeneous) 600 mm x 1200 mm floor tiles,sqm,3067.0,3060.0,3034.0,3034.0
PWD,06.1.6,GP (homogeneous) 305 mm x 305 mm high traffic floor tiles,sqm,1444.0,1437.0,1411.0,1411.0
PWD,06.2.1,GP (mirror polished) 400 mm x 400 mm floor tiles,sqm,1652.0,1645.0,1619.0,1619.0
PWD,06.2.2,GP (mirror polished) 500 mm x 500 mm floor tiles,sqm,1791.0,1784.0,1758.0,1758.0
PWD,06.2.3,GP (mirror polished) 600 mm x 600 mm floor tiles,sqm,1971.0,1964.0,1938.0,1938.0
PWD,06.2.4,GP (mirror polished) 800 mm x 800 mm floor tiles,sqm,2110.0,2103.0,2077.0,2077.0
PWD,06.2.5,GP (mirror polished) 600 mm x 900 mm floor tiles,sqm,2373.0,2366.0,2340.0,2340.0
PWD,06.2.6,GP (mirror polished) 600 mm x 1200 mm floor tiles,sqm,2803.0,2796.0,2770.0,2770.0
PWD,06.2.7,GP Mirror Polished (Double Charge) 600 mm x 600 mm floor tiles,sqm,2193.0,2186.0,2160.0,2160.0
PWD,06.2.8,GP Mirror Polished (Double Charge) 800 mm x 800 mm floor tiles,sqm,2679.0,2671.0,2645.0,2645.0
PWD,06.3.1,Matt or rustic floor tiles of size 400 mm x 400 mm and below,sqm,1722.0,1714.0,1688.0,1688.0
PWD,06.3.2,Matt or rustic floor tiles of size 600 mm x 600 mm and below,sqm,1943.0,1936.0,1910.0,1910.0
PWD,06.3.3,Matt or rustic floor tiles of size 800 mm x 800 mm and below,sqm,2387.0,2380.0,2354.0,2354.0
PWD,06.4.1,Polish porcelain/ mirror polished 600 mm x 600 mm floor tiles,sqm,2595.0,2588.0,2562.0,2562.0
PWD,06.4.2,Polished porcelain/ mirror polished 800 mm x 800 mm floor tiles,sqm,2873.0,2865.0,2839.0,2839.0
